Duco uxorem, por casar o tomar muger
Ductarius funis, cuerda para alzar
Ductilis.e, por cosa que se puede bolver
Ductile aes, por cobre que se labra.
Ductim. aduerbium, por poco a poco
Ductio.onis, por la guia acion
Ductor.oris, por la guia guiador
Ducto.as, por guiar a menudo.a.i
Ductus.us, por la guia o capitania
Dudum. aduerbium, por agora poco a
Dudum. aduerbium, por de aqui a poco
Duella.ae, por la tercia parte de la onza
Duellator.oris, por guerreador.pr
Duellona.ae, por bellona diosa de la guerra.pr
Duellum.i, por la guerra.pr
Dulcis dulce, por cosa dulce al gusto
Dulciculus.a.um, por cosa un poco dulce
Dulcioriloquus.a.um, lo que dulce habla
Dulciter. aduerbium, por dulcemente
Dulciarius pistor, por confitero et caetera
Dulcedo.inis, por la dulzura al gusto
Dulcitudo.inis, por aquello mesmo.pr
Dulcitas.atis, por aquello mesmo.pr
Dulcor.oris, por aquello mesmo.no
Dulceo uel dulcesco, por endulcecerse.n.v
Dulcoro.as, por endulzar otra cosa.a.i
Dulichium.ii, por una isla de las echinades
Dulichius.a.um, por cosa de aquella isla
Dulos, interpretatur seruus.gr
Dulia.ae, interpretatur seruitus.gr
Dum.coniunctio, por mientras que
Dum.coniunctio, por hasta que
Dumtaxat. aduerbium, por solamente
Dumus.i, por el espino o breña aspera
Dumosus.a.um, por cosa espinosa assi
Dumetum.i, por el espinal o bosque
Dumesco.is, por hazerse espinal y bosque.n.v
Duo.duae.duo, por dos en numero
Duodecim, por doze en numero
Duodecies. aduerbium, por doze vezes
Duodecimus.a.um, por dozeno en orden
Duodecima pars, por la dozena parte
Duodeuiginti, por diez y ocho
Duodeuigesimus.a.um, diez y ocho en orden
Duodeuigesima pars, por diez y ocho en parte
Duodetriginta, por veinte y ocho
Duodequadraginta, por treinta y ocho
Duodequinquaginta, por cuarenta y ocho
Duodesexaginta, por cincuenta y ocho
Duode septuaginta, porsesenta y ocho
Duodeoctoginta, por sesenta y ocho
Duodenonaginta, por ochenta y ocho
Duodecentum, por noventa y ocho
Duodecentesimus, por noventa y ocho en orden
Duodecatemorion, cuenta es en astrologia
Duotanta, por dos tantos
Dupla.ae, por la pena del doblo
Duplex.icis, por cosa doblada
Duplex.icis, por cosa doblada en grossura
Duplicitas.atis, por la dobladura
Dupliciter. aduerbium, por dobladamente
Duplico.as.aui, por doblar.a.i
Duplicatio.onis, por la dobladura
Duplo.as.aui, por doblar.a.i
Duploma.atis, idem est quod diploma
Dupodius.ii, idem est quod dipondius
Dupondium.ii, idem est quod dipondium
Duracinae uuae, uvas son de guarda
Duracinum pomum, por el durazno
Duramentum.i, por el brazo de la vid
Duratio.onis, por la duracion de tiempo
Dureo uelduresco, por endurecerse.n.v
Dureta.ae, por silla. hispanum fuit
Duricia.ae, por dureza.
Duricies.ei, por aquello mesmo
Duritas.atis, por aquello mesmo
Duritudo.inis, por aquello mesmo
Duriter. aduerbium, por duramente
Durius.ii, por duero rio de españa
Duriusculus.a.um, cosa dura un poco
Durius. aduerbium, por mas duramente
Duro.as.aui, por endurecer otra cosa.a.i
Duro.as.aui, por durar en tiempo.n.v
Durus.a.um, por cosa dura
Duum uir.i, por uno de dos varones
Duum uiralis.e, por cosa de aquella dignidad
Duum uiratus.us, por aquella dignidad
Dux.cis, por el guiador y guiadora
Dux.cis, por el capitan y capitana
Dux.cis, por el duque y duquesa
E praepositio ablatiui construitur,
E cum dictione incipienti a consonante.,
Eabus, in datiuo et ablatiuo pro eis.pr
Eale.es.,por cierto animal no conocido
Earinos.a.um, por cosa del verano
Eatenus. aduerbium, por en tanto
Ebenus.i, por el abenuz arbol peregrino
Ebenum.i, por aquella madera
Eblandior.iris, por mucho halagar. d.ii
Eblanditus.a.um, por cosa halagada
Ebibo.is.ebibi, por be ver mucho.a.i
Ebora.ae, ciudad de españa
Eboreus.a.um, por cosa de marfil
Eboratus.a.um, por cosa cubierta de marfil
Ebrius.a.um, por cosa embriaga
Ebriosus.a.um, por aquello mesmo.
Ebriacus.a.um, por aquello mesmo.pr
Ebrietas.atis, por la embriaguez
Ebriositas.atis, por aquello mesmo
Ebrio.as.aui, por embriagar a otro.a.i
Ebriulo.as.aui, por aquello mesmo.pr
Ebron, monte es de palestina.bar
Ebulio.is.ini, por bullir.n.v
Ebulus.i, por el iezgo ierva conocida
Ebur.oris, por marfil dientes de elefante
Eburneus.a.um, por cosa de marfil
Eburnus.a.um, por aquello mesmo
Eburneulus.a.um, por aquello pequeño
Ebura.ae, por una ciudad de españa
Eburones, pueblos son de francia
Ebusus.i, por iviza isla contra valencia
Ecamenda.ae, hija de arsmoo muger de nestor
Ecbasis, interpretatur excursus.fig
Ecce semper de re improuisa., por heos aqui
Eccum, pro ecce illic eum.p
Eccam, pro ecce illic eam.pi
Ecclesia, interpretatur concio.gr
Ecclesiasticus.a.um, por cosa de iglessa.gr
Ecclesiastes, interpretatur concionator.gr
Ecclesiasticus liber, libro es de la biblia.gr
Ecclesiastes.e, libro es tan bien de la biblia.gr
Echemmon.onis, por un hijo de priamo
Echeneis.idis, pece que tiene las naves
Echeta.ae, por la chicarra cigarra que canta
Echidna.ae, por la sierpe que mato ercules
Echidnaeus.a.um, por cosa de aquella
Echis, interpretatur uipera.gr
Echinus.i, por el erizo de la mar
Echinus.i, por el erizo de la castaña
Echinatus.a.um, cosa cubierta de tal erizo
Echinometra.ae, por erizo grande de la mar
Echinus.i, por cierto vaso de cobre
Echinas.adis, por una de las islas echinas
Echina.ae, por aquella mesma isla.
Echinades, islas son en el mar maliaco
Echion.onis, varon tebano
Echionides.ae, por hijo o nieto de aqueste
Echionis.idis, por hija o nieta de aqueste
Echo.us, por la boz que resurte y resuena
Echo.us, por una ninfa convertida en ella
Echos.i, interpretatur sonitus
Ecyros, interpretatur socer
Ecyra.ae, interpretatur socrus
Ecyra.ae, por una comedia de terencio
Eclipsis.is, interpretatur defectio
Eclipticus.a.um, por cosa que fallece
Ecnephias.ae, interpretatur procella
Econtrario. aduerbium, por el contrario
Ecquis.ecqua.ecquod, por ea quien?
Ecquid substantiuum, por ea que?
Ectapelos, el que no crece sino en la niñez
Ectasis.is, interpretatur productio.fig
Ecthlipsis.is, interpretatur expressio.fig
Ectypum.i.,lo sacado por debuxo.gr
Ectropium.ii, por una cierta medicina
Ecubi. aduerbium, por ea donde
Edax.acis, por comedor mucho
Edax.cis, por gastador consumiendo
Edacitas.atis, por la gargantez.
Edentulus.a.um, por desdentado
Edico.is.xi, por poner edicto el principe.a.i
Edico.is.xi, por poner edicto el juez.a.i
Edictum.i, por el edicto de aquestos
Edictalis.e, por cosa de edicto
Edyia.ae, por una hija de oceano y tethis
Editicius iudex, el que la parte elige
Editus.us, por el estiercol o hienda
Editus bouis, por la boñiga del buei
Edisco.is.dici, por deprender de coro.a.i
Edissero.is.rui, por declarar lo escuro.a.i
Editio.onis, por la publicacion de escriptura
Edo.is.edidi, por publicar escriptura
Edo.is.edidi, por parir.a.i
Edo.is.uel.es, por comer.a.i
Edoceo.es.cui, por enseñar.a.iiii
Edolo.as.aui, por dolar.a.i
Edormio.is.iui, por acabar de dormir.n.v
Edomo.as.oui, por domar mucho.a.i
Educo.as.aui, por criar enseñando niños.a.i
Educatio.onis, por aquella crianza
Educator.oris, por el aio que los cria
Educo.is.xi, por alzar arriba.a.i
Educo.is.xi, por sacar a fuera guiando.a.i
Eductio.onis, por aqueste alzar o sacar
Edulco.as.aui, por endulzar.a.i
Edulium.ii, por el manjar o comida
Edulis.e, por cosa de come
Edurus.a.um, por cosa dura
Edure. aduerbium, por duramente
Eduro.as.aui, por durar hasta el cabo.n.v
Edusa.e, por la diosa de los manjares
Eetion.onis, padre de andromaca rei de cilicia
Effabilis.e, por lo que se puede hablar
Effabilitas.atis, por aquel hablar
Effabiliter. aduerbium, hablando
Effascino.as.aui, por quitar el ojo.a.i
Effascinatio.onis, por aquel quitar de ojo
Effsascinator.oris, por el quitador de ojo
Effascinatrix.icis, por la quitadora de ojo
Effascinatorius.a.um, por cosa que lo quita
Efferueo.es. uel efferuesco, por herver.n.v
Efferbeo uel efferbesco, por aquello mesmo.n.v
Efferuescencia.ae, por el hervor
Effero.as.aui, por embravecer.a.i
Efferus.a.um, por cosa mui brava
Efferatus.a.um, por aquello mesmo
Efferate. aduerbium, por bravamente
Effero.rs.extuli, por ensalzar.a.i
Effero.rs.extuli, por pronunciar.a.i
Effero.rs.extuli, por sacar a fuera.actiuum
Effero.rs.extuli, por llevar a enterrar.a.i
Effector.oris, por acabador de obra
Effectrix.icis, por acabadora de obra
Effectio.onis, por acabamiento de obra
Effectus.us, por aquello mesmo
Efficio.is.effeci, por acabar obra.a.i
Efficacia.ae, por la efficacia
Efficacitas.atis, por efficacia
Efficaciter. aduerbium, por efficacemente
Efficax.acis, por cosa eficace
Effigies.ei, por la imagen de alguna cosa
Effigia.ae, por aquello mesmo.pr
Effiguro.as, por debuxar del natural.a.i
Effingo.is.xi, por aquello mesmo.a.i
Efflagito.as.aui, demandar importunando.ai
Effligo.is.xi, por affligir mucho.a.i
Efflictim. aduerbium, por mui mucho
Efflo.as.efflaui, por soplar a fuera.a.i
Effloresco.is, por florecer mucho.n.v
Effluo.is.xi, por correr fuera lo liquido.n.v
Effluus.a.um, por cosa que assi corre
Effiuuium.ii, por aquel correr
Effodio.is.di, por cavar sacando.a.i
Effoemino.as, por enflaquecer a otro.a.i
Effoeminatio.onis, por aquel enflaquecimiento
Effoetus.a.um, por cosa esterile por edad
Effor effaris, por hablar.d.iii
Effrenis.e, por cosa desenfrenada
Effrenus.a.um, por aquello mesmo
Effreno.as.aui, por desenfrenar.a.i
Effrenatus.a.um, por cosa desenfrenada
Effrenate. aduerbium, por desenfrenadamente.
Effrico.as.cui, por fregar mucho.a.i
Effringo.is.egi, por quebrantar puertas.a.i
Effractor.oris, por quebrantador de puertas
Effractio.onis, por aquel quebrantamiento
Effugo.as.aui, por abuientar de lugar.a.i
Effugio.is.gi, por huida de lugar.a.i
Effugium.ii, por la huida de lugar
Effulgeo.es.si, por resplandecer mucho.n.v
Effulgo.is.si, por aquello mesmo.n.v
Effumo.as.aui, por humear de fuera.n.v
Efsundo.is.di, por derramar a fuera.a.i
Effusio.onis, por aquel derramamiento
Effusor.oris, por aquel derramador
Effuse. aduerbium, por derramadamente
Effutio.is.iui, por hablar vanedades.a.i.
Effutitio.onis, por aquella habla
Efula.ae, por un lugar de italia
Egelidus.a.um, por cosa tibia
Egenus.a.um, por cosa pobre
Egeo.es.egui, por aver menester.n.ii
Egero.is.si, por sacar a fuera.a.i
Egestus.us, por aquel sacar a fuera
Egestas.atis, por pobreza o menester
Egelaste, por cierto genero de piedra
Egestha.ae, hija de ippotes madre de acestes
Egithus.i, por una cierta ave
Egregius.a.um, por cosa señalada
Egregior.oris, comparatiuum ab egregius
Egregius. aduerbium, por mas señaladamente
Egregijssimus.a.um, superlatiuum ab egregius
Egregie. aduerbium, por señaladamente
Egredior.eris, por salir de fuera.d.v
Egressio.onis, por aquella salida
Egressus.us, por aquello mesmo
Egula.ae, piedra sufre para adobar lana
Egua.ae, por una ciudad de españa
Egurgito.as, por desembuebar. pr.a.i
Eheie.i.qui est, nombre de dios
Eia, interiectio.para incitar.gr
Eiaage interiectio., por lo mesmo.
Eiaculor.aris, por tirar o lanzar.d.iii.
Eiaculo.as, por aquello mesmo.a.i
Eiaculatio.onis, por aquel tirar
Eiaculator.oris, por el tirador
Eiecticius.a.um, por cosa que se echa fuera
Eiecto.as, por echar a menudo.a.i
Eiectio.onis, por el echar a fuera
Eiicio.is.eieci, por echar a fuera.a.i
Eioneus.i, padre de reso rei de thracia
Eiulor.aris, por gritar gimiendo.d.v
Eiulatio.onis, por aquel gemido
Eiulatus.us, por aquello mesmo
Eiuro.as.aui, por negar con juramento.a.i
Eiuratio.onis, por aquel negar
Eiusmodi, por cosa desta manera
Eiu emodi, por aquello mesmo
El, por uno de los diez nombres de dios
Elabor.eris, por se escabullir.d.v
Elaboro.as.aui, por trabajar.a.i
Elaboratio.onis, por aquel trabajo
Elaborator.oris, por trabajador
Elaeus.a.um, por cosa de elis region.
Eleon, interpretatur oleum
Elaea, interpretatur oliua.
Elam, region es de
Elamita.ae, varon de aquella region
Elangueo uel elanguesco, por enflaquecer.n v
Elapido.as.aui, por despedregar.a.i.
Elaphos, interpretatur ceruus
Elassesco.is, por cansar.n.v
Elate.es, interpretatur abies arbor
Elatites.ae, por cierto genero de piedra
Elaterium.ii, goma de cohombrillo amargo
Elatio.onis, por la sobervia
Elatus.a.um, por cosa sobervia
Elatus.a.um, participium ab essero
Elatum flumen, por un rio de arcadia
Elateius.a.um, por cosa de alli
Eleates zeno, por un filosofo notable
Eleazar, principe fue de los judios.bar
Eleazarus.i, sacerdote fue de los judios
Electio.onis, por la elecion
Electrum.i, por el ambar goma
Electrum.i, por el oro de veinte quilates
Electrinus.a.um, por cosa deste oro
Electra.ae, por la hija de oceano y tethis
Electra.ae, por una hija de atlas
Electra.ae, por una ermana de orestes
Electryon.onis, ermano de anfitrion
Eleemosina.ae, interpretatur misericordia
Elegans.tis, por cosa galana y gentil
Elegantia.ae, por la gala y gentileza
Eleganter, por galana y gentilmente
Elegans.tis, por cosa elegante en dezir
Elegantia.ae, por aquella elegancia
Eleganter. aduerbium, por elegantemente
Elegeia.ae, por diosa de tristes cantares
Elegeia.ae, por el mesmo cantar
Elegeius.a.um, por cosa de elegia
Elegidion.ii, por elegia pequeña
Elegius.a.um, por cosa de elegia
Elegus.i, por el verso elego
Elegiacus.a.um, por cosa de tal verso
Eleison, interpretatur miserere
Elementum.i, por la letra o elemento
Elementum.i, por el principio
Eleos, interpretatur misericordia.
Elenchus.i, por el argumento sofistico
Elenchus.i, por la perla prolongada
Elencho, interpretatur reprehendo
Elephas.antis, por el elefante
Elephantus.i, por aquello mesmo
Elephantius color, color de marfil quemado
Elephantinus.a.um, por cosa de elefante
Elephantia.ae, por una especie de lepra
Elephantiasis.is, por aquello mesmo.
Elephantina.ae, por una ciudad de egipto
Elephantus.i, por cierto pescado grande
Eleusis.is, por una ciudad de la isla thera
Eleusin.inis, por aquella mesma ciudad
Eleusina.ae, por aquella mesma ciudad
Eleusinus.a.um, por cosa de aquella ciudad
Eliachim, principe fue de los judios.bar
Elice.es, por una ciudad de peloponesso
Elice.es, por la constellacion del carro
Elicio.is.elicui, por atraer por fuerza.a.i.
Elicius iupiter, por que lo traian con palabras
Elido.is.si, por quebrar o lisiar.a.i
Eligo.is.elegi, por eligir o escoger.a.i
Eligma.atis, por lamedor de medicina
Elimo.as.aui, por limar mucho.a.i
Elimino.as.aui, por desterrar.a.i
Eliminatio.onis, por el destierro
Elinguis.e, por cosa dessenguada
Elion, uno de los diez nombres de dios
Elis.idis, ciudad o region de arcadia
Eliensis.e, por cosa deste lugar
Eliquo.as.aui, por colar lo liquido.a.i
Eliquatio.onis, por la coladura
Elisus.a.um, participium ab elido.is.
Elisa.ae, por el nombre proprio de dido
Elisaeus.a.um, por cosa de dido
Elisus.i, por un rio de atica region
Elysium.ii, lugar de los buenos en el infierno.
Elysius.a.um, por cosa de aqueste lugar
Elix.icis, por el sulco para sangradera
Elixus.a.um, por cosa cozida en agua
Elleborus.i, por el vedegambre ierva
Elleborum.i, por aquesta ierva de ballestero
Elleborites uinum, vino adobado con ella
Ellipsis, interpretatur detractio
Ellum ellam, por helo hela alli
Eloco.as, por arrendar a otro algo.a.iiii
Elohim, uno es de los nombres de dios.bar-
Eloha, nombre esso mesmo de dios.bar
Elogium.ii, por testimonio de loor
Elogium, por testimonio de vituperacion.
Eloquor.eris, por hablar lo que queremos.d.iii
Eloquens.tis, por cosa que assi habla
Eloquentia.ae, por aquella habla
Eloquium.ii, por aquello mesmo
Eloquenter. aduerbium, eloquentemente
Elorus.i, por un rio de sicilia
Elpenor.oris, por un compañero de ulixes
Eluceo uel elucesco, por luzir mucho.n.v
Elucido.as, por aclarar y sacar a luz.a.i
Elucifico.as.aui, por aquello mesmo.a.i
Eludo.is, por burlar y escarnecer
Elugeo.es.xi, por quitar luto.n.v
Eluo.is.elui, por dessavar.a.i
Elusco.as.aui, por entortar a otro.a.i
Eluscatio.onis, por el entortamiento
Elumbis.e, por cosa deslomada
Elumbus.a.um, por aquello mesmo
Eluuies.ei, por el avenida de rio
Eluuio.onis, por aquello mesmo
Emacitas.atis, por vicio de comprar
Emaculo.as, por desmanzillar.a.i
Emaculatus.a.um, por cosa sin macula
Emaceo uel emacesco, por emmagrecer.n.v
Emacio.as.aui, por emmagrecer a otro.a.i
Emacreo uel emacresco, emmagrecer.n.v
Emano.as, por manar de lugar.n.v
Emanatio.onis, por aquel manar
Emancipo.as, por sacar al hijo de su poder.a i
Emancipatio, por aquella delibracion
Emancipator, por el padre que esto haze
Emancipatus, por el hijo assi delibrado
Emaneo.es.si, por tardarse el ido.n.v
Emansio.onis, por aquella tardanza
Emansor.oris, por el tardio que viene
Emathia.ae, por macedonia region
Emathion.onis, por un rei de alli
